filename,label
dataset/test/earthworms/earthworms (236).jpg,earthworms
dataset/test/bees/bees (136).jpg,bees
dataset/test/catterpillar/catterpillar (352).jpg,catterpillar
dataset/test/ants/ants (224).jpg,ants
dataset/test/grasshopper/grasshopper (86).jpg,grasshopper
dataset/test/wasp/wasp (934).jpg,wasp
dataset/test/snail/snail (274).jpg,snail
dataset/test/catterpillar/catterpillar (81).jpg,catterpillar
dataset/test/wasp/wasp (684).jpg,wasp
dataset/test/ants/ants (101).jpg,ants
dataset/test/earwig/earwig (37).jpg,earwig
dataset/test/grasshopper/grasshopper (265).jpg,grasshopper
dataset/test/wasp/wasp (801).jpg,wasp
dataset/test/wasp/wasp (550).jpg,wasp
dataset/test/earwig/earwig (466).jpg,earwig
dataset/test/wasp/wasp (685).jpg,wasp
dataset/test/catterpillar/catterpillar (204).jpg,catterpillar
dataset/test/wasp/wasp (659).jpg,wasp
dataset/test/weevil/Weevil (382).jpg,weevil
dataset/test/earwig/earwig (5).jpg,earwig
dataset/test/moth/moth (246).jpg,moth
dataset/test/weevil/Weevil (441).jpg,weevil
dataset/test/slug/slug (230).jpg,slug
dataset/test/earthworms/earthworms (5).jpg,earthworms
dataset/test/earwig/earwig (249).jpg,earwig
dataset/test/catterpillar/catterpillar (49).jpg,catterpillar
dataset/test/ants/ants (396).jpg,ants
dataset/test/grasshopper/grasshopper (247).jpg,grasshopper
dataset/test/grasshopper/grasshopper (61).jpg,grasshopper
dataset/test/bees/bees (399).jpg,bees
dataset/test/moth/moth (332).jpg,moth
dataset/test/moth/moth (201).jpg,moth
dataset/test/slug/slug (15).jpg,slug
dataset/test/bees/bees (187).jpg,bees
dataset/test/moth/moth (269).jpg,moth
dataset/test/slug/slug (354).jpg,slug
dataset/test/moth/moth (173).jpg,moth
dataset/test/earthworms/earthworms (289).jpg,earthworms
dataset/test/catterpillar/catterpillar (306).jpg,catterpillar
dataset/test/bees/bees (73).jpg,bees
dataset/test/beetle/beetle (72).jpg,beetle
dataset/test/beetle/beetle (375).jpg,beetle
dataset/test/moth/moth (392).jpg,moth
dataset/test/earwig/earwig (44).jpg,earwig
dataset/test/slug/slug (33).jpg,slug
dataset/test/moth/moth (135).jpg,moth
dataset/test/moth/moth (236).jpg,moth
dataset/test/moth/moth (218).jpg,moth
dataset/test/wasp/wasp (825).jpg,wasp
dataset/test/wasp/wasp (710).jpg,wasp
dataset/test/moth/moth (290).jpg,moth
dataset/test/catterpillar/catterpillar (40).jpg,catterpillar
dataset/test/grasshopper/grasshopper (328).jpg,grasshopper
dataset/test/grasshopper/grasshopper (76).jpg,grasshopper
dataset/test/moth/moth (302).jpg,moth
dataset/test/catterpillar/catterpillar (207).jpg,catterpillar
dataset/test/beetle/beetle (358).jpg,beetle
dataset/test/grasshopper/grasshopper (116).jpg,grasshopper
dataset/test/earthworms/earthworms (254).jpg,earthworms
dataset/test/moth/moth (323).jpg,moth
dataset/test/wasp/wasp (985).jpg,wasp
dataset/test/wasp/wasp (554).jpg,wasp
dataset/test/slug/slug (290).jpg,slug
dataset/test/wasp/wasp (700).jpg,wasp
dataset/test/slug/slug (125).jpg,slug
dataset/test/ants/ants (289).jpg,ants
dataset/test/grasshopper/grasshopper (385).jpg,grasshopper
dataset/test/weevil/Weevil (321).jpg,weevil
dataset/test/catterpillar/catterpillar (78).jpg,catterpillar
dataset/test/snail/snail (192).jpg,snail
dataset/test/grasshopper/grasshopper (384).jpg,grasshopper
dataset/test/moth/moth (113).jpg,moth
dataset/test/ants/ants (249).jpg,ants
dataset/test/grasshopper/grasshopper (126).jpg,grasshopper
dataset/test/bees/bees (199).jpg,bees
dataset/test/earwig/earwig (269).jpg,earwig
dataset/test/earthworms/earthworms (230).jpg,earthworms
dataset/test/moth/moth (215).jpg,moth
dataset/test/snail/snail (343).jpg,snail
dataset/test/beetle/beetle (140).jpg,beetle
dataset/test/earwig/earwig (433).jpg,earwig
dataset/test/catterpillar/catterpillar (281).jpg,catterpillar
dataset/test/wasp/wasp (821).jpg,wasp
dataset/test/earthworms/earthworms (68).jpg,earthworms
dataset/test/slug/slug (46).jpg,slug
dataset/test/beetle/beetle (263).jpg,beetle
dataset/test/bees/bees (320).jpg,bees
dataset/test/ants/ants (430).jpg,ants
dataset/test/ants/ants (291).jpg,ants
dataset/test/beetle/beetle (307).jpg,beetle
dataset/test/earwig/earwig (380).jpg,earwig
dataset/test/catterpillar/catterpillar (14).jpg,catterpillar
dataset/test/snail/snail (128).jpg,snail
dataset/test/ants/ants (419).jpg,ants
dataset/test/slug/slug (18).jpg,slug
dataset/test/slug/slug (201).jpg,slug
dataset/test/grasshopper/grasshopper (144).jpg,grasshopper
dataset/test/earwig/earwig (338).jpg,earwig
dataset/test/beetle/beetle (23).jpg,beetle
dataset/test/moth/moth (409).jpg,moth
dataset/test/bees/bees (453).jpg,bees
dataset/test/weevil/Weevil (252).jpg,weevil
dataset/test/earthworms/earthworms (220).jpg,earthworms
dataset/test/earwig/earwig (108).jpg,earwig
dataset/test/snail/snail (360).jpg,snail
dataset/test/bees/bees (79).jpg,bees
dataset/test/catterpillar/catterpillar (266).jpg,catterpillar
dataset/test/ants/ants (248).jpg,ants
dataset/test/catterpillar/catterpillar (218).jpg,catterpillar
dataset/test/moth/moth (230).jpg,moth
dataset/test/beetle/beetle (139).jpg,beetle
dataset/test/grasshopper/grasshopper (190).jpg,grasshopper
dataset/test/wasp/wasp (940).jpg,wasp
dataset/test/moth/moth (160).jpg,moth
dataset/test/catterpillar/catterpillar (26).jpg,catterpillar
dataset/test/catterpillar/catterpillar (249).jpg,catterpillar
dataset/test/catterpillar/catterpillar (292).jpg,catterpillar
dataset/test/catterpillar/catterpillar (320).jpg,catterpillar
dataset/test/earthworms/earthworms (108).jpg,earthworms
dataset/test/ants/ants (399).jpg,ants
dataset/test/earthworms/earthworms (119).jpg,earthworms
dataset/test/catterpillar/catterpillar (274).jpg,catterpillar
dataset/test/moth/moth (420).jpg,moth
dataset/test/wasp/wasp (635).jpg,wasp
dataset/test/weevil/Weevil (27).jpg,weevil
dataset/test/catterpillar/catterpillar (56).jpg,catterpillar
dataset/test/bees/bees (177).jpg,bees
dataset/test/snail/snail (218).jpg,snail
dataset/test/ants/ants (167).jpg,ants
dataset/test/earwig/earwig (171).jpg,earwig
dataset/test/weevil/Weevil (175).jpg,weevil
dataset/test/moth/moth (181).jpg,moth
dataset/test/moth/moth (459).jpg,moth
dataset/test/earwig/earwig (343).jpg,earwig
dataset/test/ants/ants (445).jpg,ants
dataset/test/catterpillar/catterpillar (227).jpg,catterpillar
dataset/test/wasp/wasp (639).jpg,wasp
dataset/test/beetle/beetle (304).jpg,beetle
dataset/test/wasp/wasp (780).jpg,wasp
dataset/test/slug/slug (37).jpg,slug
dataset/test/grasshopper/grasshopper (409).jpg,grasshopper
dataset/test/beetle/beetle (369).jpg,beetle
dataset/test/beetle/beetle (105).jpg,beetle
dataset/test/wasp/wasp (868).jpg,wasp
dataset/test/grasshopper/grasshopper (375).jpg,grasshopper
dataset/test/bees/bees (273).jpg,bees
dataset/test/bees/bees (347).jpg,bees
dataset/test/catterpillar/catterpillar (409).jpg,catterpillar
dataset/test/earwig/earwig (286).jpg,earwig
dataset/test/bees/bees (334).jpg,bees
dataset/test/earthworms/earthworms (223).jpg,earthworms
dataset/test/earthworms/earthworms (259).jpg,earthworms
dataset/test/earwig/earwig (452).jpg,earwig
dataset/test/earwig/earwig (307).jpg,earwig
dataset/test/slug/slug (83).jpg,slug
dataset/test/grasshopper/grasshopper (451).jpg,grasshopper
dataset/test/grasshopper/grasshopper (57).jpg,grasshopper
dataset/test/earwig/earwig (334).jpg,earwig
dataset/test/earthworms/earthworms (159).jpg,earthworms
dataset/test/ants/ants (491).jpg,ants
dataset/test/beetle/beetle (414).jpg,beetle
dataset/test/grasshopper/grasshopper (275).jpg,grasshopper
dataset/test/moth/moth (32).jpg,moth
dataset/test/snail/snail (499).jpg,snail
dataset/test/weevil/Weevil (302).jpg,weevil
dataset/test/weevil/Weevil (470).jpg,weevil
dataset/test/wasp/wasp (551).jpg,wasp
dataset/test/bees/bees (168).jpg,bees
dataset/test/snail/snail (364).jpg,snail
dataset/test/snail/snail (288).jpg,snail
dataset/test/bees/bees (238).jpg,bees
dataset/test/bees/bees (155).jpg,bees
dataset/test/weevil/Weevil (219).jpg,weevil
dataset/test/beetle/beetle (28).jpg,beetle
dataset/test/snail/snail (224).jpg,snail
dataset/test/wasp/wasp (717).jpg,wasp
dataset/test/ants/ants (72).jpg,ants
dataset/test/catterpillar/catterpillar (91).jpg,catterpillar
dataset/test/earthworms/earthworms (25).jpg,earthworms
dataset/test/earwig/earwig (358).jpg,earwig
dataset/test/earthworms/earthworms (31).jpg,earthworms
dataset/test/weevil/Weevil (260).jpg,weevil
dataset/test/wasp/wasp (628).jpg,wasp
dataset/test/slug/slug (42).jpg,slug
dataset/test/catterpillar/catterpillar (172).jpg,catterpillar
dataset/test/catterpillar/catterpillar (28).jpg,catterpillar
dataset/test/beetle/beetle (297).jpg,beetle
dataset/test/earwig/earwig (164).jpg,earwig
dataset/test/moth/moth (373).jpg,moth
dataset/test/weevil/Weevil (404).jpg,weevil
dataset/test/bees/bees (424).jpg,bees
dataset/test/ants/ants (426).jpg,ants
dataset/test/bees/bees (242).jpg,bees
dataset/test/grasshopper/grasshopper (135).jpg,grasshopper
dataset/test/bees/bees (157).jpg,bees
dataset/test/beetle/beetle (101).jpg,beetle
dataset/test/beetle/beetle (34).jpg,beetle
dataset/test/wasp/wasp (621).jpg,wasp
dataset/test/slug/slug (255).jpg,slug
dataset/test/snail/snail (122).jpg,snail
dataset/test/weevil/Weevil (65).jpg,weevil
dataset/test/snail/snail (344).jpg,snail
dataset/test/catterpillar/catterpillar (435).jpg,catterpillar
dataset/test/catterpillar/catterpillar (423).jpg,catterpillar
dataset/test/snail/snail (5).jpg,snail
dataset/test/beetle/beetle (205).jpg,beetle
dataset/test/earwig/earwig (56).jpg,earwig
dataset/test/earthworms/earthworms (1).jpg,earthworms
dataset/test/beetle/beetle (214).jpg,beetle
dataset/test/snail/snail (416).jpg,snail
dataset/test/catterpillar/catterpillar (236).jpg,catterpillar
dataset/test/grasshopper/grasshopper (137).jpg,grasshopper
dataset/test/slug/slug (351).jpg,slug
dataset/test/catterpillar/catterpillar (268).jpg,catterpillar
dataset/test/earthworms/earthworms (244).jpg,earthworms
dataset/test/grasshopper/grasshopper (48).jpg,grasshopper
dataset/test/catterpillar/catterpillar (128).jpg,catterpillar
dataset/test/weevil/Weevil (178).jpg,weevil
dataset/test/slug/slug (298).jpg,slug
dataset/test/wasp/wasp (647).jpg,wasp
dataset/test/catterpillar/catterpillar (53).jpg,catterpillar
dataset/test/ants/ants (395).jpg,ants
dataset/test/wasp/wasp (763).jpg,wasp
dataset/test/beetle/beetle (106).jpg,beetle
dataset/test/earwig/earwig (308).jpg,earwig
dataset/test/snail/snail (424).jpg,snail
dataset/test/bees/bees (430).jpg,bees
dataset/test/slug/slug (164).jpg,slug
dataset/test/snail/snail (270).jpg,snail
dataset/test/moth/moth (243).jpg,moth
dataset/test/earthworms/earthworms (292).jpg,earthworms
dataset/test/weevil/Weevil (458).jpg,weevil
dataset/test/beetle/beetle (335).jpg,beetle
dataset/test/bees/bees (301).jpg,bees
dataset/test/snail/snail (408).jpg,snail
dataset/test/grasshopper/grasshopper (468).jpg,grasshopper
dataset/test/moth/moth (335).jpg,moth
dataset/test/beetle/beetle (49).jpg,beetle
dataset/test/wasp/wasp (524).jpg,wasp
dataset/test/wasp/wasp (720).jpg,wasp
dataset/test/weevil/Weevil (442).jpg,weevil
dataset/test/slug/slug (236).jpg,slug
dataset/test/weevil/Weevil (331).jpg,weevil
dataset/test/moth/moth (128).jpg,moth
dataset/test/grasshopper/grasshopper (75).jpg,grasshopper
dataset/test/weevil/Weevil (316).jpg,weevil
dataset/test/catterpillar/catterpillar (260).jpg,catterpillar
dataset/test/bees/bees (275).jpg,bees
dataset/test/slug/slug (96).jpg,slug
dataset/test/catterpillar/catterpillar (157).jpg,catterpillar
dataset/test/grasshopper/grasshopper (215).jpg,grasshopper
dataset/test/snail/snail (407).jpg,snail
dataset/test/moth/moth (70).jpg,moth
dataset/test/earwig/earwig (135).jpg,earwig
dataset/test/beetle/beetle (19).jpg,beetle
dataset/test/weevil/Weevil (100).jpg,weevil
dataset/test/bees/bees (32).jpg,bees
dataset/test/beetle/beetle (327).jpg,beetle
dataset/test/bees/bees (130).jpg,bees
dataset/test/earthworms/earthworms (300).jpg,earthworms
dataset/test/wasp/wasp (561).jpg,wasp
dataset/test/earwig/earwig (462).jpg,earwig
dataset/test/slug/slug (183).jpg,slug
dataset/test/bees/bees (162).jpg,bees
dataset/test/grasshopper/grasshopper (358).jpg,grasshopper
dataset/test/earwig/earwig (399).jpg,earwig
dataset/test/wasp/wasp (709).jpg,wasp
dataset/test/ants/ants (294).jpg,ants
dataset/test/snail/snail (412).jpg,snail
dataset/test/grasshopper/grasshopper (254).jpg,grasshopper
dataset/test/moth/moth (366).jpg,moth
dataset/test/weevil/Weevil (264).jpg,weevil
dataset/test/earthworms/earthworms (21).jpg,earthworms
dataset/test/weevil/Weevil (61).jpg,weevil
dataset/test/weevil/Weevil (62).jpg,weevil
dataset/test/bees/bees (374).jpg,bees
dataset/test/bees/bees (179).jpg,bees
dataset/test/earwig/earwig (124).jpg,earwig
dataset/test/snail/snail (66).jpg,snail
dataset/test/ants/ants (107).jpg,ants
dataset/test/weevil/Weevil (89).jpg,weevil
dataset/test/snail/snail (49).jpg,snail
dataset/test/moth/moth (179).jpg,moth
dataset/test/wasp/wasp (658).jpg,wasp
dataset/test/catterpillar/catterpillar (362).jpg,catterpillar
dataset/test/ants/ants (158).jpg,ants
dataset/test/grasshopper/grasshopper (257).jpg,grasshopper
dataset/test/ants/ants (459).jpg,ants
dataset/test/wasp/wasp (785).jpg,wasp
dataset/test/slug/slug (153).jpg,slug
dataset/test/beetle/beetle (56).jpg,beetle
dataset/test/snail/snail (114).jpg,snail
dataset/test/grasshopper/grasshopper (367).jpg,grasshopper
dataset/test/ants/ants (308).jpg,ants
dataset/test/bees/bees (393).jpg,bees
dataset/test/grasshopper/grasshopper (24).jpg,grasshopper
dataset/test/grasshopper/grasshopper (202).jpg,grasshopper
dataset/test/grasshopper/grasshopper (293).jpg,grasshopper
dataset/test/grasshopper/grasshopper (150).jpg,grasshopper
dataset/test/bees/bees (146).jpg,bees
dataset/test/earthworms/earthworms (280).jpg,earthworms
dataset/test/grasshopper/grasshopper (418).jpg,grasshopper
dataset/test/weevil/Weevil (428).jpg,weevil
dataset/test/moth/moth (472).jpg,moth
dataset/test/grasshopper/grasshopper (211).jpg,grasshopper
dataset/test/bees/bees (240).jpg,bees
dataset/test/bees/bees (206).jpg,bees
dataset/test/grasshopper/grasshopper (39).jpg,grasshopper
dataset/test/slug/slug (84).jpg,slug
dataset/test/weevil/Weevil (91).jpg,weevil
dataset/test/bees/bees (114).jpg,bees
dataset/test/grasshopper/grasshopper (363).jpg,grasshopper
dataset/test/ants/ants (436).jpg,ants
dataset/test/catterpillar/catterpillar (170).jpg,catterpillar
dataset/test/earwig/earwig (245).jpg,earwig
dataset/test/catterpillar/catterpillar (307).jpg,catterpillar
dataset/test/ants/ants (464).jpg,ants
dataset/test/earthworms/earthworms (139).jpg,earthworms
dataset/test/grasshopper/grasshopper (472).jpg,grasshopper
dataset/test/weevil/Weevil (452).jpg,weevil
dataset/test/grasshopper/grasshopper (354).jpg,grasshopper
dataset/test/slug/slug (385).jpg,slug
dataset/test/wasp/wasp (504).jpg,wasp
dataset/test/wasp/wasp (760).jpg,wasp
dataset/test/moth/moth (424).jpg,moth
dataset/test/earthworms/earthworms (233).jpg,earthworms
dataset/test/catterpillar/catterpillar (380).jpg,catterpillar
dataset/test/earthworms/earthworms (282).jpg,earthworms
dataset/test/earwig/earwig (27).jpg,earwig
dataset/test/catterpillar/catterpillar (15).jpg,catterpillar
dataset/test/ants/ants (228).jpg,ants
dataset/test/wasp/wasp (867).jpg,wasp
dataset/test/wasp/wasp (725).jpg,wasp
dataset/test/earwig/earwig (353).jpg,earwig
dataset/test/snail/snail (117).jpg,snail
dataset/test/slug/slug (87).jpg,slug
dataset/test/wasp/wasp (640).jpg,wasp
dataset/test/slug/slug (211).jpg,slug
dataset/test/weevil/Weevil (355).jpg,weevil
dataset/test/earthworms/earthworms (46).jpg,earthworms
dataset/test/bees/bees (416).jpg,bees
dataset/test/earthworms/earthworms (295).jpg,earthworms
dataset/test/ants/ants (131).jpg,ants
dataset/test/grasshopper/grasshopper (3).jpg,grasshopper
dataset/test/snail/snail (276).jpg,snail
dataset/test/moth/moth (213).jpg,moth
dataset/test/beetle/beetle (281).jpg,beetle
dataset/test/weevil/Weevil (398).jpg,weevil
dataset/test/catterpillar/catterpillar (178).jpg,catterpillar
dataset/test/weevil/Weevil (231).jpg,weevil
dataset/test/beetle/beetle (61).jpg,beetle
dataset/test/beetle/beetle (84).jpg,beetle
dataset/test/wasp/wasp (846).jpg,wasp
dataset/test/earwig/earwig (239).jpg,earwig
dataset/test/wasp/wasp (756).jpg,wasp
dataset/test/snail/snail (27).jpg,snail
dataset/test/wasp/wasp (910).jpg,wasp
dataset/test/slug/slug (293).jpg,slug
dataset/test/beetle/beetle (388).jpg,beetle
dataset/test/grasshopper/grasshopper (484).jpg,grasshopper
dataset/test/bees/bees (94).jpg,bees
dataset/test/slug/slug (167).jpg,slug
dataset/test/earwig/earwig (157).jpg,earwig
dataset/test/snail/snail (118).jpg,snail
dataset/test/wasp/wasp (734).jpg,wasp
dataset/test/moth/moth (77).jpg,moth
dataset/test/moth/moth (289).jpg,moth
dataset/test/ants/ants (235).jpg,ants
dataset/test/grasshopper/grasshopper (449).jpg,grasshopper
dataset/test/snail/snail (156).jpg,snail
dataset/test/wasp/wasp (707).jpg,wasp
dataset/test/weevil/Weevil (135).jpg,weevil
dataset/test/catterpillar/catterpillar (57).jpg,catterpillar
dataset/test/ants/ants (169).jpg,ants
dataset/test/grasshopper/grasshopper (214).jpg,grasshopper
dataset/test/beetle/beetle (395).jpg,beetle
dataset/test/wasp/wasp (620).jpg,wasp
dataset/test/moth/moth (370).jpg,moth
dataset/test/snail/snail (99).jpg,snail
dataset/test/weevil/Weevil (370).jpg,weevil
dataset/test/catterpillar/catterpillar (454).jpg,catterpillar
dataset/test/moth/moth (474).jpg,moth
dataset/test/earthworms/earthworms (190).jpg,earthworms
dataset/test/grasshopper/grasshopper (334).jpg,grasshopper
dataset/test/beetle/beetle (239).jpg,beetle
dataset/test/earwig/earwig (367).jpg,earwig
dataset/test/weevil/Weevil (406).jpg,weevil
dataset/test/bees/bees (265).jpg,bees
dataset/test/moth/moth (45).jpg,moth
dataset/test/earthworms/earthworms (257).jpg,earthworms
dataset/test/beetle/beetle (389).jpg,beetle
dataset/test/weevil/Weevil (32).jpg,weevil
dataset/test/grasshopper/grasshopper (470).jpg,grasshopper
dataset/test/earwig/earwig (80).jpg,earwig
dataset/test/moth/moth (163).jpg,moth
